15.300001 17.700001 19.800001 21.600001 24.300001 28.200001 43.800002 51.300002 58.500002 63.000003 51.300002 53.100002 54.300002 60.600002 66.300003 72.300003 76.200003 76.800003 72.600003 75.000003 66.600003 65.100003 70.500003 71.100003 75.000003 82.500003 84.300003 83.100003 79.800003 73.200003 75.600003 75.600003 68.700003 58.800002 52.800002 53.100002 57.300002 56.700002 51.300002 46.200002 38.100002 33.600001 29.700001 31.500001 30.600001 29.100001 27.300001 26.100001 18.300001 18.300001 18.300001 27.600001 30.000001 32.100001 34.800001 40.500002 45.600002 51.300002 55.200002 58.800002 63.000003 64.200003 64.800003 70.800003 74.700003 
16.200001 18.000001 19.800001 22.800001 24.600001 27.300001 38.100002 46.200002 57.600002 65.100003 61.800002 58.800002 58.200002 63.300003 70.500003 72.300003 73.800003 72.300003 68.700003 66.600003 65.100003 64.500003 69.000003 73.500003 76.800003 82.200003 84.300003 84.300003 84.300003 80.700003 82.800003 78.000003 64.200003 57.000002 51.000002 45.300002 48.000002 43.800002 42.300002 37.200001 36.300001 36.600001 30.000001 27.300001 28.500001 27.600001 19.800001 18.600001 19.200001 21.000001 27.000001 29.100001 31.800001 34.800001 37.200001 43.500002 54.300002 56.100002 58.200002 62.100002 65.100003 66.000003 66.300003 68.700003 71.100003 
18.300001 19.500001 21.300001 23.700001 26.100001 33.000001 44.100002 54.000002 64.500003 67.500003 66.300003 63.600003 61.800002 67.500003 74.100003 72.000003 69.600003 69.000003 66.300003 58.800002 55.200002 64.800003 69.600003 74.700003 76.800003 79.800003 81.300003 83.700003 84.000003 78.600003 71.100003 63.000003 60.300002 58.200002 58.800002 52.200002 46.500002 51.300002 43.500002 45.300002 52.200002 47.700002 36.300001 19.200001 22.200001 18.300001 18.600001 20.100001 21.600001 25.800001 28.800001 30.300001 33.300001 37.500001 42.300002 51.000002 56.100002 57.300002 57.600002 58.500002 58.800002 64.500003 64.800003 65.100003 70.500003 
20.700001 21.300001 22.800001 24.600001 27.000001 34.800001 45.300002 52.500002 61.800002 69.300003 72.300003 69.000003 66.300003 70.800003 72.300003 67.200003 65.100003 66.300003 64.500003 54.600002 54.300002 62.700002 66.300003 70.800003 72.300003 73.800003 81.000003 83.700003 82.200003 76.800003 72.300003 69.000003 64.800003 67.500003 66.300003 61.200002 61.500002 56.100002 46.800002 58.500002 57.600002 49.800002 39.300002 18.300001 18.300001 18.300001 18.300001 22.500001 23.700001 25.500001 27.300001 28.500001 33.300001 37.800002 44.100002 55.200002 56.700002 54.300002 53.100002 52.800002 54.600002 57.600002 60.600002 64.500003 64.200003 
22.800001 23.700001 25.200001 27.300001 31.800001 36.600001 46.800002 56.100002 65.100003 70.800003 72.300003 70.500003 69.000003 69.000003 67.500003 63.600003 55.800002 60.600002 55.800002 48.300002 54.000002 55.800002 61.500002 63.300003 73.500003 79.500003 84.000003 84.600003 84.300003 82.500003 78.300003 75.600003 73.800003 73.500003 70.500003 67.200003 64.800003 55.200002 62.100002 63.600003 57.300002 46.500002 37.200001 18.300001 18.300001 19.500001 22.800001 25.500001 24.300001 25.800001 27.300001 29.100001 34.800001 38.100002 43.800002 49.500002 51.000002 49.200002 49.800002 52.800002 54.600002 58.500002 61.200002 65.100003 67.800003 
25.800001 26.700001 28.800001 35.100001 43.500002 50.100002 54.300002 60.600002 66.300003 63.000003 65.700003 67.800003 67.800003 64.800003 63.000003 59.100002 53.100002 53.700002 45.300002 45.600002 54.600002 61.800002 63.600003 71.700003 75.300003 80.100003 83.700003 85.200003 85.200003 84.300003 82.800003 79.500003 75.600003 74.100003 72.300003 68.100003 64.500003 65.700003 66.300003 61.800002 48.600002 41.100002 31.500001 18.300001 18.300001 20.100001 22.500001 23.100001 24.300001 27.000001 28.800001 30.300001 36.000001 39.000002 40.800002 43.800002 45.000002 46.200002 51.000002 55.800002 62.100002 66.300003 67.200003 69.000003 73.200003 
31.800001 34.800001 39.600002 46.200002 54.600002 58.200002 59.100002 62.700002 58.200002 53.100002 64.200003 66.300003 64.800003 64.800003 55.200002 57.300002 50.100002 46.800002 44.100002 54.000002 63.300003 67.800003 72.600003 73.800003 81.600003 84.000003 84.300003 85.200003 84.600003 84.000003 82.800003 79.200003 74.700003 71.700003 69.600003 67.800003 66.600003 66.000003 63.300003 52.500002 43.800002 37.500001 20.700001 18.300001 19.500001 21.000001 22.200001 23.100001 25.500001 26.700001 27.300001 27.600001 34.500001 36.000001 39.300002 45.000002 47.700002 49.800002 52.200002 55.800002 61.800002 67.200003 73.200003 73.200003 78.300003 
36.300001 40.800002 46.800002 55.800002 57.000002 51.600002 51.000002 43.200002 44.700002 58.200002 65.700003 66.000003 64.800003 54.600002 51.300002 48.600002 41.100002 36.000001 46.500002 56.700002 66.000003 71.100003 78.300003 82.800003 83.100003 81.600003 82.800003 83.700003 82.200003 81.600003 78.600003 75.300003 75.000003 72.300003 66.300003 64.800003 66.300003 64.800003 60.300002 49.500002 42.600002 37.500001 18.300001 18.300001 19.800001 20.100001 21.300001 23.700001 25.800001 28.500001 30.300001 33.000001 36.000001 39.300002 46.500002 48.300002 52.500002 54.300002 55.800002 58.500002 63.300003 71.100003 77.100003 81.000003 84.300003 
37.800002 43.500002 51.300002 55.200002 43.800002 39.000002 34.500001 39.300002 54.300002 64.500003 65.700003 63.600003 65.700003 57.000002 43.200002 36.000001 34.500001 42.000002 53.100002 62.100002 66.600003 70.800003 78.300003 84.300003 78.300003 74.700003 80.100003 81.600003 79.800003 78.000003 75.000003 66.600003 66.600003 67.500003 66.000003 61.200002 64.800003 63.300003 60.300002 56.700002 55.200002 44.100002 37.500001 18.300001 18.600001 18.300001 20.100001 24.300001 26.100001 28.800001 31.800001 35.100001 38.100002 42.000002 45.600002 48.300002 54.000002 56.100002 57.600002 60.300002 64.800003 72.300003 79.800003 86.700003 92.700004 
36.600001 37.800002 46.200002 46.200002 34.500001 27.300001 39.300002 53.700002 55.200002 57.000002 49.500002 59.100002 61.800002 48.300002 45.000002 34.800001 34.800001 48.000002 57.000002 61.800002 63.300003 70.500003 78.300003 84.000003 73.500003 72.600003 76.800003 77.700003 77.100003 73.800003 71.700003 64.200003 62.100002 59.100002 60.000002 54.300002 58.200002 58.500002 60.000002 63.000003 58.200002 46.500002 36.000001 25.800001 18.600001 18.300001 21.000001 27.300001 28.200001 30.300001 33.000001 35.700001 38.700002 42.300002 43.800002 45.300002 50.700002 54.300002 55.200002 61.200002 64.800003 71.700003 81.300003 88.800004 91.800004 
26.100001 28.800001 38.700002 29.700001 25.500001 30.000001 48.000002 51.300002 43.500002 46.200002 39.000002 57.300002 58.500002 40.800002 36.000001 33.600001 33.300001 46.800002 56.700002 54.300002 63.000003 70.800003 77.700003 77.700003 65.700003 73.500003 74.700003 73.500003 75.300003 73.500003 71.100003 68.700003 64.200003 55.800002 53.700002 51.600002 48.300002 54.300002 56.700002 64.800003 57.300002 53.100002 41.700002 29.700001 21.000001 18.300001 23.100001 28.200001 27.600001 29.100001 33.600001 37.200001 39.300002 43.200002 46.800002 51.300002 54.300002 57.300002 63.000003 65.700003 70.500003 77.100003 82.800003 88.500004 88.500004 
15.300001 18.300001 22.800001 21.000001 20.100001 33.000001 37.200001 33.300001 29.700001 31.800001 36.600001 51.000002 48.600002 33.600001 26.700001 27.600001 36.300001 55.800002 55.800002 52.800002 60.600002 70.800003 75.600003 72.300003 61.200002 64.200003 64.200003 73.500003 74.700003 74.700003 75.000003 71.700003 64.200003 58.800002 54.300002 51.300002 46.800002 46.200002 53.700002 61.800002 64.800003 57.300002 42.600002 27.300001 22.200001 18.600001 21.000001 24.600001 26.700001 29.700001 34.200001 37.500001 39.600002 43.200002 47.700002 54.600002 58.200002 63.300003 67.800003 73.500003 76.500003 82.200003 84.000003 84.300003 84.600003 
7.800000 13.800001 16.800001 16.200001 17.700001 22.800001 22.800001 19.200001 21.300001 24.300001 28.800001 38.700002 33.300001 24.600001 26.100001 34.800001 49.500002 55.200002 47.700002 52.200002 64.500003 67.800003 64.200003 60.300002 55.200002 60.000002 64.200003 70.500003 69.300003 70.800003 74.700003 73.200003 67.800003 63.000003 57.600002 54.300002 46.800002 45.600002 52.500002 60.000002 63.300003 57.000002 43.500002 27.300001 18.300001 18.300001 19.800001 25.200001 27.600001 30.300001 33.300001 36.300001 37.200001 41.700002 45.300002 51.600002 55.800002 63.000003 68.700003 73.800003 78.000003 80.700003 80.100003 81.000003 77.100003 
10.800000 12.300000 13.800001 12.600001 12.600001 13.800001 17.100001 15.600001 16.800001 19.800001 22.500001 28.800001 26.100001 23.700001 27.300001 42.300002 48.300002 37.200001 43.800002 56.100002 66.000003 57.300002 51.000002 45.600002 57.000002 66.000003 67.500003 67.800003 63.600003 64.800003 61.200002 68.100003 67.200003 64.800003 57.000002 48.300002 39.000002 43.500002 49.800002 55.800002 59.100002 55.200002 43.500002 33.300001 18.300001 18.300001 20.700001 26.700001 28.500001 28.200001 30.000001 36.300001 39.000002 45.000002 55.800002 56.100002 54.000002 59.700002 64.800003 74.100003 77.100003 77.100003 76.500003 75.000003 71.700003 
10.500000 12.000000 12.000000 10.200000 9.000000 8.700000 11.100000 13.200001 14.700001 16.200001 17.100001 18.000001 18.000001 22.500001 28.500001 34.200001 34.800001 40.200002 53.700002 64.800003 64.500003 45.300002 36.300001 52.800002 62.100002 66.300003 66.600003 66.600003 54.300002 47.700002 58.800002 67.800003 64.800003 64.500003 61.200002 51.000002 34.800001 36.600001 45.600002 56.100002 57.600002 54.300002 43.800002 35.100001 18.300001 18.300001 19.200001 22.500001 25.200001 28.800001 35.700001 42.000002 47.700002 52.200002 63.300003 67.800003 64.800003 67.800003 74.100003 76.800003 76.800003 73.200003 69.300003 64.800003 64.200003 
9.300000 11.700000 9.300000 7.500000 6.600000 8.100000 9.600000 10.500000 11.700000 12.600001 14.100001 15.600001 18.300001 21.600001 26.700001 27.300001 33.600001 45.600002 55.200002 55.800002 48.000002 36.300001 48.300002 62.100002 63.600003 64.200003 65.100003 62.100002 52.500002 38.700002 57.300002 65.700003 61.800002 55.500002 56.700002 45.000002 33.300001 36.000001 48.000002 57.600002 57.600002 51.300002 41.100002 33.000001 24.300001 20.700001 18.300001 19.200001 25.800001 33.000001 40.800002 52.500002 61.500002 64.200003 66.300003 75.000003 75.300003 73.500003 76.500003 76.800003 73.800003 65.700003 61.800002 63.600003 66.600003 
9.000000 11.100000 0.600000 3.600000 4.800000 6.300000 7.200000 7.800000 9.000000 10.500000 11.100000 13.800001 16.500001 19.500001 22.800001 25.800001 33.300001 39.300002 36.600001 40.800002 35.700001 34.200001 48.000002 58.200002 52.800002 61.500002 58.800002 57.300002 45.300002 36.000001 44.700002 53.700002 55.800002 45.300002 49.200002 42.000002 27.600001 34.200001 42.300002 55.800002 55.800002 47.700002 38.700002 32.700001 27.300001 22.800001 19.500001 18.300001 25.500001 37.200001 45.300002 61.800002 66.300003 69.300003 73.800003 75.600003 75.300003 75.300003 76.200003 74.700003 67.500003 54.300002 61.800002 70.200003 73.800003 
0.000000 0.000000 0.300000 2.700000 3.000000 2.700000 4.800000 8.700000 8.700000 8.700000 8.700000 11.700000 15.000001 16.800001 21.300001 26.700001 30.600001 33.300001 32.100001 29.100001 28.500001 35.100001 47.100002 44.700002 52.200002 55.500002 24.300001 31.500001 29.700001 22.200001 33.000001 38.700002 39.300002 38.700002 39.300002 33.600001 26.700001 32.700001 45.300002 49.800002 42.300002 37.800002 34.800001 31.200001 27.300001 24.300001 21.300001 19.200001 18.300001 39.000002 49.200002 64.200003 66.300003 66.000003 72.600003 75.300003 72.300003 73.500003 74.700003 67.500003 54.000002 61.500002 70.200003 76.500003 78.300003 
1.200000 0.300000 1.500000 1.800000 0.300000 0.000000 3.000000 7.500000 9.300000 9.300000 9.300000 12.300000 14.100001 16.800001 19.500001 23.700001 28.200001 29.100001 28.800001 25.800001 28.800001 31.500001 36.300001 46.500002 48.000002 9.300000 9.300000 13.500001 9.300000 9.300000 9.300000 21.300001 29.700001 31.800001 32.100001 28.200001 26.700001 33.000001 38.700002 35.700001 33.000001 31.800001 30.600001 29.100001 25.800001 23.100001 21.000001 18.600001 28.500001 42.300002 56.700002 64.500003 55.800002 63.600003 71.700003 69.000003 64.200003 68.700003 65.700003 57.000002 54.600002 65.700003 75.000003 82.800003 82.800003 
1.200000 0.300000 1.200000 0.000000 0.300000 0.600000 1.200000 4.800000 7.500000 8.100000 9.300000 12.000000 13.500001 15.000001 16.500001 17.700001 20.100001 23.100001 21.300001 22.200001 25.500001 27.300001 40.200002 48.300002 9.300000 10.200000 9.300000 9.600000 9.600000 10.800000 10.500000 9.300000 19.800001 26.100001 27.600001 24.600001 27.300001 28.500001 28.800001 29.100001 24.000001 16.800001 9.300000 13.500001 20.100001 21.300001 19.800001 18.300001 30.300001 40.800002 49.500002 48.000002 49.500002 64.500003 68.100003 63.300003 61.800002 63.300003 53.700002 48.300002 54.300002 66.300003 77.700003 83.700003 84.300003 
1.800000 0.300000 0.000000 2.100000 3.300000 0.000000 0.300000 3.300000 5.100000 7.200000 9.300000 10.800000 12.300000 12.600001 11.700000 10.800000 13.800001 16.200001 16.800001 19.800001 21.600001 24.300001 30.300001 31.800001 9.600000 11.700000 9.300000 9.300000 10.800000 11.700000 9.600000 9.300000 10.500000 21.300001 21.000001 19.500001 24.000001 23.700001 21.300001 9.300000 11.700000 9.300000 19.500001 12.300000 18.300001 19.500001 18.300001 18.300001 25.800001 26.700001 35.100001 46.500002 60.300002 67.200003 67.500003 57.300002 56.700002 48.300002 43.800002 49.500002 54.600002 69.600003 79.800003 83.700003 84.300003 
4.500000 3.300000 4.500000 8.100000 8.700000 0.000000 0.600000 1.800000 3.600000 6.300000 9.300000 10.500000 10.800000 10.500000 9.300000 8.100000 9.000000 9.300000 13.500001 16.800001 19.200001 20.700001 19.800001 18.600001 15.300001 15.600001 12.300000 10.500000 11.700000 12.300000 10.800000 9.600000 13.500001 16.800001 16.800001 19.800001 13.800001 15.300001 9.300000 18.300001 20.700001 21.000001 21.000001 19.200001 16.800001 17.700001 18.300001 22.800001 31.500001 43.200002 42.000002 51.300002 64.800003 66.600003 64.200003 55.500002 47.700002 40.500002 48.300002 59.700002 64.200003 73.200003 79.200003 81.300003 82.800003 
7.200000 6.300000 7.200000 18.600001 19.800001 15.000001 0.000000 0.300000 2.700000 4.800000 7.500000 8.700000 8.700000 7.800000 7.200000 6.300000 6.600000 8.100000 12.300000 14.700001 16.200001 16.500001 13.200001 9.300000 15.600001 16.500001 10.200000 11.700000 13.800001 15.000001 13.500001 9.600000 9.300000 12.300000 13.200001 12.000000 18.300001 16.800001 19.200001 21.000001 22.800001 24.300001 24.300001 21.600001 19.800001 18.000001 18.300001 27.300001 39.300002 56.700002 57.600002 53.100002 63.000003 65.100003 58.800002 45.600002 37.500001 42.600002 55.500002 67.800003 75.300003 75.600003 75.600003 75.600003 81.000003 
13.800001 15.300001 21.300001 33.600001 31.500001 27.600001 11.700000 0.000000 1.200000 2.700000 4.500000 5.100000 4.800000 4.500000 4.200000 4.800000 5.700000 7.800000 10.800000 10.800000 11.700000 11.700000 9.300000 10.800000 12.300000 10.500000 9.300000 9.300000 14.700001 16.800001 18.300001 9.300000 18.600001 13.800001 18.300001 18.300001 18.300001 18.300001 19.200001 22.200001 25.800001 27.300001 27.600001 27.000001 21.300001 18.000001 24.600001 34.500001 48.300002 58.800002 66.000003 63.000003 69.000003 65.700003 52.200002 37.200001 38.100002 51.000002 61.800002 72.300003 73.800003 73.500003 70.200003 73.200003 75.300003 
29.700001 35.700001 42.000002 47.100002 45.600002 42.300002 33.300001 12.300000 0.300000 0.300000 1.800000 2.100000 1.500000 0.600000 1.800000 3.000000 3.300000 6.000000 6.600000 0.300000 4.200000 0.300000 9.300000 10.200000 10.800000 9.300000 9.300000 9.300000 17.700001 18.300001 18.300001 18.300001 18.300001 18.300001 18.300001 18.300001 18.300001 18.300001 19.200001 22.500001 25.800001 27.600001 28.800001 29.100001 24.300001 18.000001 28.800001 38.100002 43.800002 58.200002 64.800003 65.100003 65.100003 52.800002 42.300002 34.500001 42.300002 54.300002 63.000003 64.800003 66.000003 65.700003 62.700002 69.300003 69.600003 
35.700001 41.100002 46.800002 46.800002 44.700002 39.600002 29.100001 21.300001 8.700000 3.600000 0.000000 1.200000 0.000000 0.600000 0.300000 0.300000 0.300000 3.000000 0.300000 1.200000 2.100000 0.300000 9.600000 9.300000 9.300000 9.300000 9.300000 9.300000 18.300001 18.300001 18.300001 18.300001 18.300001 18.300001 18.300001 18.300001 18.300001 18.300001 19.500001 25.500001 25.800001 26.700001 28.800001 30.000001 28.800001 18.000001 27.300001 31.800001 40.200002 46.200002 42.600002 42.600002 42.600002 31.500001 33.300001 39.300002 49.800002 55.500002 56.700002 52.800002 49.800002 53.700002 63.300003 64.800003 64.200003 
33.600001 37.200001 41.700002 44.700002 40.200002 34.200001 27.300001 21.000001 18.300001 13.200001 0.000000 0.300000 3.000000 5.100000 6.300000 7.800000 1.800000 0.300000 1.200000 0.300000 3.300000 2.700000 9.300000 8.700000 9.300000 9.300000 9.300000 9.300000 17.100001 18.300001 18.300001 18.300001 18.300001 18.300001 18.300001 18.300001 18.300001 18.300001 21.300001 25.800001 27.300001 27.600001 30.300001 30.600001 28.500001 18.000001 18.000001 19.200001 28.800001 19.200001 22.200001 30.300001 27.300001 31.800001 33.300001 36.000001 37.800002 39.000002 37.200001 43.800002 44.100002 45.300002 55.800002 56.700002 57.000002 
27.000001 35.700001 44.100002 49.200002 46.200002 36.300001 29.700001 28.800001 24.300001 19.500001 1.500000 5.700000 7.200000 10.800000 11.700000 13.200001 11.100000 1.800000 0.300000 0.300000 0.300000 3.600000 9.000000 13.800001 18.600001 19.800001 19.500001 18.300001 18.300001 18.000001 18.300001 18.300001 18.300001 18.300001 18.300001 18.300001 20.700001 22.500001 24.300001 26.100001 27.300001 31.500001 33.300001 31.800001 28.800001 20.700001 18.000001 22.200001 24.300001 28.200001 28.500001 28.800001 36.600001 42.300002 41.700002 43.200002 43.500002 45.000002 50.100002 53.700002 55.800002 57.000002 54.600002 57.600002 58.800002 
